method,method2,x,y,radius,true_disc,min_dist
Starnet + BLiP,BLiP (q=0.05),0.2389291375875473,0.633416473865509,0.01414213515818119,1,
Starnet + BLiP,BLiP (q=0.05),0.16086658835411072,0.6411846280097961,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.3069392442703247,0.6423137784004211,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.05),0.798516571521759,0.642848014831543,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.1007670983672142,0.6446014046669006,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.3772870898246765,0.6447184085845947,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.6569148898124695,0.646276593208313,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.05),0.2592635750770569,0.6482085585594177,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.334049791097641,0.6489351987838745,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.05),0.4923389256000519,0.6537308096885681,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.05),0.09168792515993118,0.6587750911712646,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.05),0.6300404071807861,0.6598851084709167,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.05),0.7044185996055603,0.6601036787033081,0.001247101929038763,0,
Starnet + BLiP,BLiP (q=0.05),0.8482906222343445,0.6602563858032227,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.05),0.21147893369197845,0.6611453890800476,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.5251834988594055,0.6625403165817261,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.7916218638420105,0.6626816391944885,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.05),0.7676616907119751,0.6635293960571289,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.05),0.5927152037620544,0.6655629277229309,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.05),0.15322580933570862,0.6693548560142517,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.25,0.6700000166893005,0.01414213515818119,1,
Starnet + BLiP,BLiP (q=0.05),0.4264732897281647,0.6730393767356873,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.05),0.49748507142066956,0.6752777099609375,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.767462432384491,0.6757169961929321,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.05),0.6862167716026306,0.6773626208305359,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.27246809005737305,0.6823185682296753,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.06104539707303047,0.6835539937019348,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.05),0.33101874589920044,0.6857642531394958,0.001247101929038763,1,
Starnet + BLiP,BLiP (q=0.05),0.21810965240001678,0.6930839419364929,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.8402062058448792,0.6958763003349304,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.4122387766838074,0.6963469386100769,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.05),0.3666219711303711,0.6978106498718262,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.7256311774253845,0.6982390880584717,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.7708779573440552,0.6986157298088074,0.0008017083746381104,0,
Starnet + BLiP,BLiP (q=0.05),0.16129618883132935,0.6991953253746033,0.0006428243359550834,1,
Starnet + BLiP,BLiP (q=0.05),0.6879140734672546,0.6999524831771851,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.4388132095336914,0.7005795836448669,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.9054267406463623,0.7007399797439575,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.05),0.6212244033813477,0.7011270523071289,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.6000480651855469,0.7012109756469727,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.8193696737289429,0.7050765156745911,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.5185967683792114,0.7089478373527527,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.7900000214576721,0.7099999785423279,0.01414213515818119,1,
Starnet + BLiP,BLiP (q=0.05),0.5833359956741333,0.711787760257721,0.0024215986486524343,1,
Starnet + BLiP,BLiP (q=0.05),0.3629032373428345,0.7177419066429138,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.07660325616598129,0.7193454504013062,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.6031970381736755,0.7199673056602478,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.28961923718452454,0.7204713225364685,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.17233560979366302,0.7205592393875122,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.8771204948425293,0.7209863662719727,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.4550356864929199,0.7215258479118347,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.9375030994415283,0.7226415276527405,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.6637593507766724,0.7232471704483032,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.969940185546875,0.7242396473884583,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.12402451038360596,0.7247751951217651,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.8228470683097839,0.72512286901474,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.42275768518447876,0.7264541983604431,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.40644800662994385,0.7287485003471375,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.05),0.1415027230978012,0.7287957668304443,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.05619586631655693,0.7295584082603455,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.7300000190734863,0.7300000190734863,0.01414213515818119,1,
Starnet + BLiP,BLiP (q=0.05),0.8650659322738647,0.7306897044181824,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.9509947896003723,0.7352540493011475,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.05),0.5756364464759827,0.7359682321548462,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.2247941493988037,0.7381956577301025,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.2661093473434448,0.7391448616981506,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.6408153176307678,0.7391985654830933,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.47585779428482056,0.7400535941123962,0.01414213515818119,1,
Starnet + BLiP,BLiP (q=0.05),0.3758472204208374,0.7413766384124756,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.05),0.6147511601448059,0.7441012263298035,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.13776445388793945,0.7467719912528992,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.40039801597595215,0.7497605681419373,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.8985961079597473,0.7548720836639404,0.0024215986486524343,1,
Starnet + BLiP,BLiP (q=0.05),0.034297894686460495,0.7559911012649536,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.10967247188091278,0.7564883828163147,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.05),0.5545514822006226,0.761050820350647,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.05),0.4620046019554138,0.7611873149871826,0.00033166358480229974,0,
Starnet + BLiP,BLiP (q=0.05),0.0760451927781105,0.7614604234695435,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.784112274646759,0.7631230354309082,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.5350074172019958,0.7639492154121399,0.01414213515818119,1,
Starnet + BLiP,BLiP (q=0.05),0.24969317018985748,0.7647172808647156,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.05),0.7558809518814087,0.7647721171379089,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.8605843782424927,0.7650556564331055,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.05),0.2923034131526947,0.7674427032470703,0.0024215986486524343,1,
Starnet + BLiP,BLiP (q=0.05),0.8391013145446777,0.7691101431846619,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.20614154636859894,0.7695720791816711,0.001247101929038763,1,
Starnet + BLiP,BLiP (q=0.05),0.6299999952316284,0.7699999809265137,0.01414213515818119,1,
Starnet + BLiP,BLiP (q=0.05),0.6072710156440735,0.7740774154663086,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.14515644311904907,0.7742412090301514,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.05),0.5046831965446472,0.7771828174591064,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.3164985477924347,0.7774787545204163,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.4162842631340027,0.777739405632019,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.05),0.4759167432785034,0.7811470627784729,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.9435483813285828,0.7822580933570862,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.6813972592353821,0.7825217843055725,0.00017100527475122362,0,
Starnet + BLiP,BLiP (q=0.05),0.8892995119094849,0.7831535935401917,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.7897202372550964,0.7881951332092285,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.702547013759613,0.7884465456008911,0.011404948309063911,0,
Starnet + BLiP,BLiP (q=0.05),0.09039381146430969,0.7887529134750366,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.05),0.37189218401908875,0.7892860770225525,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.05),0.3499999940395355,0.7900000214576721,0.01414213515818119,1,
Starnet + BLiP,BLiP (q=0.05),0.6602951884269714,0.7943252325057983,0.0024215986486524343,1,
Starnet + BLiP,BLiP (q=0.05),0.07503107935190201,0.7950471639633179,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.7569608092308044,0.7957838177680969,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.05),0.2458188533782959,0.8004087209701538,0.01414213515818119,1,
Starnet + BLiP,BLiP (q=0.05),0.14242736995220184,0.8004282712936401,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.7420228123664856,0.8010533452033997,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.843720555305481,0.801615297794342,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.27318674325942993,0.8037684559822083,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.31427136063575745,0.8038256764411926,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.5618920922279358,0.8053529262542725,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.4234201908111572,0.809286892414093,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.5099999904632568,0.8100000023841858,0.01414213515818119,1,
Starnet + BLiP,BLiP (q=0.05),0.04727568104863167,0.810404360294342,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.05),0.7980132699012756,0.8112582564353943,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.05),0.8363718390464783,0.8158959150314331,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.05),0.890406608581543,0.8198021650314331,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.45797744393348694,0.8199713230133057,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.6870888471603394,0.820414662361145,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.4855373799800873,0.8204163908958435,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.9197906255722046,0.8204483389854431,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.05),0.9513280987739563,0.821617066860199,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.05),0.7598564028739929,0.8222616910934448,0.009065471589565277,0,
Starnet + BLiP,BLiP (q=0.05),0.7052980065345764,0.8245033025741577,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.05),0.1781180053949356,0.8258067965507507,0.01414213515818119,0,
Starnet + BLiP,BLiP (q=0.05),0.3053937256336212,0.8280579447746277,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.05),0.3666456341743469,0.8287334442138672,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.05),0.561855673789978,0.8298969268798828,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.25,0.8299999833106995,0.01414213515818119,1,
Starnet + BLiP,BLiP (q=0.05),0.5899999737739563,0.8299999833106995,0.01414213515818119,1,
Starnet + BLiP,BLiP (q=0.05),0.44364359974861145,0.832888126373291,0.0024215986486524343,1,
Starnet + BLiP,BLiP (q=0.05),0.27844735980033875,0.834909975528717,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.1336311250925064,0.8372142314910889,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.05),0.041286129504442215,0.8397638201713562,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.4649014472961426,0.8418552875518799,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.9673037528991699,0.8418715596199036,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.6366217136383057,0.8432977199554443,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.8906097412109375,0.8435679078102112,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.05),0.5250871181488037,0.8443687558174133,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.6155246496200562,0.8447192311286926,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.8009634017944336,0.845025360584259,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.055174846202135086,0.8457654714584351,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.6756928563117981,0.8480987548828125,0.01414213515818119,1,
Starnet + BLiP,BLiP (q=0.05),0.7586906552314758,0.8490036725997925,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.05),0.37614700198173523,0.8499658703804016,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.30295395851135254,0.8503745198249817,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.19559893012046814,0.858250617980957,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.4672432839870453,0.8588618040084839,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.558801531791687,0.8620350956916809,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.8993275761604309,0.8635649085044861,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.057692307978868484,0.8653846383094788,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.7663719058036804,0.8660739660263062,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.9284473061561584,0.8686326146125793,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.05),0.40576425194740295,0.8713405132293701,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.05),0.31495651602745056,0.8757768869400024,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.05),0.6212074756622314,0.8772341012954712,0.0006428243359550834,1,
Starnet + BLiP,BLiP (q=0.05),0.17264294624328613,0.8815128207206726,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.8427597284317017,0.8818775415420532,0.0005157598643563688,0,
Starnet + BLiP,BLiP (q=0.05),0.2000025510787964,0.8824439644813538,0.00033166358480229974,0,
Starnet + BLiP,BLiP (q=0.05),0.2835734784603119,0.8827536106109619,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.09034400433301926,0.8837769627571106,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.5434738993644714,0.8854398131370544,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.1519203782081604,0.8856024742126465,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.2190956324338913,0.8857530355453491,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.5631131529808044,0.8859080076217651,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.3641107678413391,0.8865687251091003,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.05),0.7230340838432312,0.8871505260467529,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.06063949689269066,0.8981627821922302,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.40340664982795715,0.9001857042312622,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.639417290687561,0.9005467295646667,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.47821199893951416,0.901114284992218,0.01414213515818119,1,
Starnet + BLiP,BLiP (q=0.05),0.2894720137119293,0.9027020931243896,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.12122433632612228,0.9030501842498779,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.8951834440231323,0.9036815762519836,0.0015540808672085404,1,
Starnet + BLiP,BLiP (q=0.05),0.9602342247962952,0.9071044921875,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.33464866876602173,0.9081713557243347,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.05),0.20999999344348907,0.9100000262260437,0.01414213515818119,1,
Starnet + BLiP,BLiP (q=0.05),0.09647897630929947,0.911064088344574,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.6775539517402649,0.919869601726532,0.01414213515818119,1,
Starnet + BLiP,BLiP (q=0.05),0.8288282752037048,0.9214653968811035,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.3834575414657593,0.921476423740387,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.9580054879188538,0.9217685461044312,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.05),0.26550546288490295,0.9217965602874756,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.05),0.4607309401035309,0.9224774837493896,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.23278018832206726,0.9225444793701172,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.7887506484985352,0.9249991178512573,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.05),0.599097490310669,0.9260299205780029,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.06061307340860367,0.9264302849769592,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.15448378026485443,0.9264587759971619,0.00033166358480229974,0,
Starnet + BLiP,BLiP (q=0.05),0.35348349809646606,0.9266195297241211,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.5265009999275208,0.9269949197769165,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.3055555522441864,0.9294871687889099,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.05),0.03050384856760502,0.9308843016624451,0.01414213515818119,1,
Starnet + BLiP,BLiP (q=0.05),0.10676921159029007,0.9320360422134399,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.05),0.1780218631029129,0.9321849942207336,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.44348379969596863,0.9366629719734192,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.6051291227340698,0.9381992220878601,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.05),0.13398343324661255,0.9397707581520081,0.01414213515818119,1,
Starnet + BLiP,BLiP (q=0.05),0.32342755794525146,0.9398162364959717,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.05),0.3967362642288208,0.9416797757148743,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.49358972907066345,0.942307710647583,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.5564516186714172,0.9435483813285828,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.3598884344100952,0.9444125294685364,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.9715343713760376,0.944516658782959,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.05),0.7793989777565002,0.9458354115486145,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.861996054649353,0.9460704922676086,0.0010001510381698608,0,
Starnet + BLiP,BLiP (q=0.05),0.6383102536201477,0.9461370706558228,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.7192143797874451,0.9467189311981201,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.8205347061157227,0.9479552507400513,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.22268584370613098,0.9486947655677795,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.09986373782157898,0.9489386677742004,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.05),0.6813182830810547,0.9501667022705078,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.417969286441803,0.9513291120529175,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.06111966818571091,0.9523540735244751,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.05),0.9046906232833862,0.9557201266288757,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.05),0.6574118137359619,0.9598256945610046,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.8438044190406799,0.9601800441741943,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.05),0.3041810393333435,0.9618704915046692,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.05),0.16041497886180878,0.9619196057319641,0.01414213515818119,1,
Starnet + BLiP,BLiP (q=0.05),0.04970981180667877,0.9627649188041687,0.009065471589565277,1,
